gif_name	question	answer	vid_id	key
tumblr_nb18b45i8A1s3jo9no1_500	How many times does the woman on left push forward hand ?	0	COUNT23786	74157
tumblr_npemqzZqyu1qjmps3o1_250	How many times does the man kick legs out ?	0	COUNT23787	78730
tumblr_nqrb1eOSxi1s0e3goo1_500	How many times does the man rub a puppy ?	0	COUNT23788	76494
tumblr_ng0glz97Ed1thldh3o1_400	How many times does the woman bounce forward in seat ?	0	COUNT23789	9221
tumblr_nphbp1jTRe1ste7mro1_400	How many times does the man puff cigarette ?	0	COUNT23790	6276
tumblr_neerkopDql1tlxkplo1_400	How many times does the man raise eyebrows ?	0	COUNT23791	88918
tumblr_nqlkfrDBuv1re68eco1_400	How many times does the guy turn his head ?	0	COUNT23792	78854
tumblr_ndb4o1Lhaq1r2fbg2o1_500	How many times does the boy bend knees ?	0	COUNT23793	62767
tumblr_npe5uvXUyi1s0ep6co1_500	How many times does the woman who is dancing cross her arms ?	0	COUNT23794	60925
tumblr_nny2x0HXEO1u7d8xzo1_400	How many times does the man shake hips ?	0	COUNT23795	31263
tumblr_no8jr0V5Em1uv5bfco1_500	How many times does the dog shake head ?	0	COUNT23796	100689
tumblr_nq09l9tg561u29slho1_250	How many times does the woman raise eyebrows ?	0	COUNT23797	47424
tumblr_n96btdWZmA1sogtd9o1_500	How many times does the woman blink eyes ?	0	COUNT23798	3475
tumblr_nq48u0XYNY1urzkvvo1_250	How many times does the man nod head downward ?	0	COUNT23799	490
tumblr_nk3qu3oO741stz7huo1_250	How many times does the person in the black jacket squeeze his interlocked fingers ?	0	COUNT23800	94789
tumblr_mrzn20Iw8c1qkj911o1_400	How many times does the woman blink ?	0	COUNT23801	43113
tumblr_nc0gmhDiHQ1slwrsuo1_400	How many times does the man swing cane ?	0	COUNT23802	34969
tumblr_nasjeejaIh1skn453o1_400	How many times does the woman in white leotard pat someone's back ?	0	COUNT23803	32616
tumblr_ngleqzccVg1s6irrio1_500	How many times does the man on right lift woman ?	0	COUNT23804	77638
tumblr_li5716YneS1qzny6do1_500	How many times does the guy with a suit turn his head ?	0	COUNT23805	97671
tumblr_na8sh7nPtE1sb9fq0o1_400	How many times does the sport player in left front clap ?	0	COUNT23806	66347
tumblr_nov7q4OB4P1uqu9z8o1_400	How many times does the girl in foreground turn head ?	0	COUNT23807	39079
tumblr_ndn0jvjEdb1u1anm2o1_400	How many times does the woman blink ?	0	COUNT23808	56874
tumblr_nkkxa7jWy61ts48umo1_500	How many times does the woman fold fingers ?	0	COUNT23809	40066
tumblr_ngufabS0dT1u67zjfo1_400	How many times do the women shake fingers ?	0	COUNT23810	53133
tumblr_na5haimNlY1timmmso1_500	How many times does the man smile ?	0	COUNT23811	73950
tumblr_nriwv8foj41uxae7wo1_500	How many times does the kid open her mouth ?	0	COUNT23812	88879
tumblr_nqrpc5tye91u33dx6o1_400	How many times does the woman bob head ?	0	COUNT23813	56797
tumblr_mnutecijZ71rkw2b4o1_250	How many times does the man move mouth and hands ?	0	COUNT23814	45077
tumblr_nqjfqc3C2h1upufjgo1_500	How many times does the man cross his hands ?	0	COUNT23815	40918
tumblr_njyan47sCO1u2d9jno1_250	How many times does the woman raise eyelids ?	0	COUNT23816	16468
tumblr_nirf8pruDS1s6zpepo1_400	How many times does the woman wave hand up and down ?	0	COUNT23817	76461
tumblr_myakrm4P0G1stc1mco1_400	How many times does the woman raise up and down ?	0	COUNT23818	84120
tumblr_nqq7yjHG2b1uzg5xxo1_100	How many times does the man grin ?	0	COUNT23819	17031
tumblr_ncfzqhfI071sht3fmo1_250	How many times does the man move finger ?	0	COUNT23820	75797
tumblr_noad990MIh1rnfni9o1_400	How many times does the man zoom ?	0	COUNT23821	34849
tumblr_ngumvqC8yn1tij96qo1_500	How many times does the curtain flap in wind ?	0	COUNT23822	63343
tumblr_nqlvnipg2D1uz4c97o1_500	How many times does the man shake his hips ?	0	COUNT23823	72352
tumblr_ng0pnsVGxj1tp0izyo1_1280	How many times does the man rotate arms ?	0	COUNT23824	56226
tumblr_ng0yupueWI1tp29hho1_250	How many times does the dog roll around ?	0	COUNT23825	7529
tumblr_nkqn5hM9b21s4sqlgo1_500	How many times does the boy with hat kiss girl ?	0	COUNT23826	69264
tumblr_ngfd16SAhe1qjhpqlo1_500	How many times does the man bow head ?	0	COUNT23827	50951
tumblr_noto2j1oKN1ustpono1_400	How many times does the woman wave hand ?	0	COUNT23828	13463
tumblr_nqouljMctO1uy6qpyo1_400	How many times does the cat jump on mirror ?	0	COUNT23829	21268
tumblr_np8rayCAhi1qbzjn1o1_400	How many times does the man blink eyes ?	0	COUNT23830	29592
tumblr_nr96xpXBvG1sksum2o1_400	How many times does the man turn head ?	0	COUNT23831	65001
tumblr_nohf4ncIk11s5v7c6o1_500	How many times does the boy blink ?	0	COUNT23832	70436
tumblr_nb0sqdXoSB1ts0aqso1_400	How many times does the man in the white shirt tap right foot ?	0	COUNT23833	31317
tumblr_no5uv64U441uvowbto1_250	How many times does the girl bounce ?	0	COUNT23834	23012
tumblr_no7roojGhB1tm228io1_400	How many times does the guy gyrate his behind ?	0	COUNT23835	33016
tumblr_nbfsubzLJM1s7ezbmo1_400	How many times does the man blink ?	0	COUNT23836	32536
tumblr_nip6deAmeP1u82hseo1_400	How many times does the woman lick her lips ?	0	COUNT23837	65084
tumblr_n941ny11m51th8gzmo1_500	How many times does the girl chew gum ?	0	COUNT23838	48652
tumblr_nk8rmsBy6T1ts48umo1_500	How many times does the person slide ?	0	COUNT23839	96575
tumblr_ne0akgO0wI1slj978o1_250	How many times does the man wipe nose ?	0	COUNT23840	30666
tumblr_new1njThDs1rijjj0o1_500	How many times does the man turn around ?	0	COUNT23841	52068
tumblr_nc7o2jI7dC1tztcuxo1_500	How many times does the woman in purple dress twist ?	0	COUNT23842	91868
tumblr_nba309nATB1twoe5do1_400	How many times does the man wink eye ?	0	COUNT23843	13510
tumblr_n8q9xznMlV1teklxfo1_500	How many times does the woman who wear a gray shirt jump legs ?	0	COUNT23844	86505
tumblr_nfszcgbu6s1sdc4cvo1_250	How many times does the man nod head ?	0	COUNT23845	25339
tumblr_nkqtszdpko1uoupgvo1_250	How many times does the dog roll ?	0	COUNT23846	8746
tumblr_nqd7mjl1Re1u1qp6wo1_400	How many times does the woman nod head ?	0	COUNT23847	65007
tumblr_nbyqsnKq4q1sphjtjo1_250	How many times does the lady ran ?	0	COUNT23848	87544
tumblr_njtgcsKDz11rgqzveo1_250	How many times does the man spin ?	0	COUNT23849	13578
tumblr_nk2ezdr3u81u3xy1to1_500	How many times does the animal roll over ?	0	COUNT23850	93517
tumblr_n68jxwOSLp1tchi2uo1_500	How many times does the kitten bite tail ?	0	COUNT23851	100144
tumblr_nog5hyi75P1uu9km2o1_400	How many times does the man kick ball ?	0	COUNT23852	34181
tumblr_nok700QnEU1u9g7iso1_500	How many times does the man flip skateboard ?	0	COUNT23853	92395
tumblr_mira4aDQkh1s4okwbo1_500	How many times does the woman wiggle butt ?	0	COUNT23854	95424
tumblr_nhr64ytyfc1u7wiuzo1_400	How many times does the dog paw camera ?	0	COUNT23855	73336
tumblr_nqxy0srNta1rzfvz6o1_250	How many times does the woman on left throw popcorn toward a man on right ?	0	COUNT23856	2101
tumblr_nmtpbdWFvJ1r8gw41o1_500	How many times does the man adjust glasses ?	0	COUNT23857	40716
tumblr_n9yzq4tsWA1tivnd5o1_500	How many times does the cat jump ?	0	COUNT23858	91256
tumblr_np2c189qs51tyuxflo1_400	How many times does the man raise shoulders ?	0	COUNT23859	84111
tumblr_np15gynRKj1r9ll5co1_250	How many times does the man thrust stomach ?	0	COUNT23860	347
tumblr_njo9i4ehd11tx8mn0o1_400	How many times does the girl rotate finger ?	0	COUNT23861	90104
tumblr_nqy6gpwoGz1uy0526o1_400	How many times does the woman blink eyes ?	0	COUNT23862	32991
tumblr_ne10yvmzlX1sk0i2mo1_250	How many times does the man nod head ?	0	COUNT23863	27696
tumblr_nkhi87eUMd1tyth03o1_400	How many times does the man nod head ?	0	COUNT23864	58598
tumblr_mztoh1TvGT1qjai0go1_500	How many times does the man on center bounce his body ?	0	COUNT23865	97757
tumblr_nfty8lwsQs1t0i0xbo1_400	How many times does the woman on right pat dress ?	0	COUNT23866	40101
tumblr_ne9dprGI861slj978o1_250	How many times does the drummer hit cymbal ?	0	COUNT23867	27289
tumblr_njwx43bWAl1tmemojo1_400	How many times does the woman blink ?	0	COUNT23868	41515
tumblr_npib2jslAM1u3syizo1_500	How many times does the man blink ?	0	COUNT23869	7608
tumblr_nj9xu7hQBq1r7o668o1_400	How many times does the woman chew food ?	0	COUNT23870	50810
tumblr_nklhp9VvMo1tn6bdno1_500	How many times does the man nod his head ?	0	COUNT23871	62155
tumblr_nboqf2kOcT1renxlgo1_400	How many times does the man swing arms ?	0	COUNT23872	79037
tumblr_nppiuzMCL51uuua0co1_400	How many times does the man blink eyes ?	0	COUNT23873	84217
tumblr_nrhicmF5uk1rmxbuxo1_500	How many times does the boy on center turn head ?	0	COUNT23874	70372
tumblr_ndrlh87KWQ1qfc6pmo1_250	How many times does the girl with basketball swing arms ?	0	COUNT23875	20573
tumblr_nammmkQEPs1tx8mn0o1_400	How many times does the woman wave her arms ?	0	COUNT23876	65259
tumblr_ng43vudIKC1rlu9p7o1_500	How many times does the man drag dog ?	0	COUNT23877	98251
tumblr_npsm85uxjL1uuymv1o1_250	How many times does the tongue raise ?	0	COUNT23878	81615
tumblr_n7qim0Ug841rtn6zeo2_500	How many times does the woman puff smoke ?	0	COUNT23879	84057
tumblr_nhuqbxFOHp1qhux2vo1_500	How many times does the woman clap her hands ?	0	COUNT23880	58627
tumblr_nf1lvaO5D81texou1o1_400	How many times does the woman on left hit fry pan ?	0	COUNT23881	31241
tumblr_neflo7ww411tl28kzo1_500	How many times does the woman huff deeply ?	0	COUNT23882	91314
tumblr_nfcqjutV311sht3fmo1_250	How many times does the man blink eyes ?	0	COUNT23883	88178
tumblr_nazakrB4km1tq1z45o1_400	How many times does the woman blink eyelids ?	0	COUNT23884	7821
tumblr_nbmz36bIej1rv9d8do1_500	How many times does the man throw shoe ?	0	COUNT23885	84811
tumblr_n9ru4n1xoT1rggkgwo1_400	How many times does the robot thrust fist ?	0	COUNT23886	58634
tumblr_ngwos9SlXm1sig20wo1_400	How many times does the woman dart eyes ?	0	COUNT23887	28996
tumblr_nd2p77JekC1srz1z5o1_400	How many times does the woman bounce the ball ?	0	COUNT23888	33015
tumblr_ne8f8v7YKz1s71nvbo1_400	How many times does the boy shrug shoulders ?	0	COUNT23889	34752
tumblr_nbyeooUssr1tp9bieo1_250	How many times does the man shake hips ?	0	COUNT23890	6526
tumblr_nqy2ucwyy81tpg0c3o1_250	How many times does the woman put hand in front of her mouth ?	0	COUNT23891	49726
tumblr_mjdehxjZS51roeexbo1_500	How many times does the woman blink eyes ?	0	COUNT23892	54997
tumblr_nbre0zzaRZ1tdyx34o1_400	How many times does the rabbit wiggle nose ?	0	COUNT23893	43137
tumblr_npur0qmPLO1uv0y2ro1_250	How many times does the man open mouth ?	0	COUNT23894	53253
tumblr_nqgc39eM8m1tsw66io1_400	How many times does the man bend neck ?	0	COUNT23895	84136
tumblr_nc9r978euy1tmq0ioo1_250	How many times does the arm sway ?	0	COUNT23896	84683
tumblr_nhfud5wKuO1tzjmhno1_250	How many times does the woman bend knee ?	0	COUNT23897	52168
tumblr_nqkuut5hUe1teq220o1_250	How many times does the singer flip hair ?	0	COUNT23898	27233
tumblr_npgjjiMGpz1ru8a30o1_500	How many times does the man touch his face ?	0	COUNT23899	68672
tumblr_ndv79wNq2g1tz9jaqo1_250	How many times does the man rub face ?	0	COUNT23900	9912
tumblr_n94oabNswz1to7ggvo1_250	How many times does the man on right push floor ?	0	COUNT23901	12227
tumblr_nokexnY8vh1uujn9fo1_500	How many times does the habit bite banana with her mouth ?	0	COUNT23902	100193
tumblr_nq5j5yQeTS1upitezo1_400	How many times does the man blow instrument ?	0	COUNT23903	50758
tumblr_nb7cb9FD0J1tx8mn0o1_400	How many times does the people rub noses ?	0	COUNT23904	55736
tumblr_nh5pphAo5s1tqwtb6o1_500	How many times does the hand scratch head ?	0	COUNT23905	67233
tumblr_nftbplxocU1rveoafo1_400	How many times does the man blink his eyes ?	0	COUNT23906	70167
tumblr_nobyf7f0nv1tl95bvo1_250	How many times does the person change the direction of measure cup to pour something ?	0	COUNT23907	49639
tumblr_nc3t982cKl1tkxd7vo1_250	How many times does the man step ?	0	COUNT23908	43727
tumblr_nedp8e4ZXz1ti3vf1o1_500	How many times does the man throw an apple with his hands ?	0	COUNT23909	42545
tumblr_nc084cTCqr1rkeisdo1_400	How many times does the man shake hips ?	0	COUNT23910	11133
tumblr_np7bn5rDJ41tdn56eo1_250	How many times does the cat lick its paw ?	0	COUNT23911	68153
tumblr_nadx1pRagi1re6wy8o1_250	How many times does the woman in back left nod her head ?	0	COUNT23912	6853
tumblr_n94abzsO621rac9smo1_250	How many times does the man rock side to side ?	0	COUNT23913	12861
tumblr_nhd98a1vUZ1s06ctzo1_500	How many times does the woman sway body ?	0	COUNT23914	47803
tumblr_mwz76t7DMM1svh35mo1_r2_500	How many times does the man on right glance man on left ?	0	COUNT23915	79464
tumblr_n8ggx3eUqW1r3ohcto1_500	How many times does the woman on right shake her head ?	0	COUNT23916	99435
tumblr_ngfrcvfcrk1rm98uyo1_500	How many times does the man move his eyebrows ?	0	COUNT23917	62686
tumblr_n9zwlrhwrv1tj6pwdo1_400	How many times does the man blink his eyes ?	0	COUNT23918	45588
tumblr_nql92h6GQC1qa0m06o1_500	How many times does the man pat back ?	0	COUNT23919	76443
tumblr_mpowtyAFMR1rolb46o1_500	How many times does the woman wave her arm ?	0	COUNT23920	48440
tumblr_nb8egiPiFU1say1ryo1_250	How many times does the woman wink her eye ?	0	COUNT23921	15974
tumblr_nb4ougDnEE1tkiqseo1_400	How many times does the bird eat berries ?	0	COUNT23922	89589
tumblr_nbhp44DYjq1tynqeho1_400	How many times does the man nod head ?	0	COUNT23923	33729
tumblr_nk2c0wbpAG1u2buvjo1_400	How many times does the man on right headbutt with another man ?	0	COUNT23924	76277
tumblr_n9gky3UsDe1s4ndodo1_500	How many times does the person on left grab hand ?	0	COUNT23925	97852
tumblr_nhk6cgvmsl1rwnl9po1_250	How many times does the man ascend gym equipment ?	0	COUNT23926	9845
tumblr_nqbfvcefri1uwcxvyo1_500	How many times does the girl in black sweater raise her arm ?	0	COUNT23927	55165
tumblr_nh1r1ig5O91u5cg9io1_250	How many times does the man in the hat slice bananas ?	0	COUNT23928	93599
tumblr_nb658lLdYd1tcy16zo1_400	How many times does the woman bob head ?	0	COUNT23929	2234
tumblr_n8zb4cA8QI1thx51xo1_250	How many times does the puppy paw camera ?	0	COUNT23930	42581
tumblr_naov7cjXs41tjsr58o1_400	How many times does the woman swing head ?	0	COUNT23931	85935
tumblr_n8xd82UKxk1ryc2ieo1_250	How many times does the woman rearrange hair ?	0	COUNT23932	19419
tumblr_np7manSRZM1utzwzqo1_540	How many times does the boy turn head ?	0	COUNT23933	86601
tumblr_ncy5dwXzCo1qh67ano1_500	How many times does the woman blink eyes ?	0	COUNT23934	95982
tumblr_n9u139bbon1qlzmbqo1_400	How many times does the man wave hand ?	0	COUNT23935	31806
tumblr_ngh3dxny9C1s5khh4o1_250	How many times does the man blink eyes ?	0	COUNT23936	2790
tumblr_nel9gvhOgE1u32wbmo1_500	How many times does the man pick up clothes ?	0	COUNT23937	85198
tumblr_nfs405BOMv1tth8odo1_250	How many times does the woman raise her leg ?	0	COUNT23938	12925
tumblr_nhvnidVURu1u7l8bzo1_250	How many times does the woman step foot ?	0	COUNT23939	53349
tumblr_np01tybRDF1te94myo1_400	How many times does the woman blink eyes ?	0	COUNT23940	11200
tumblr_ncn6j1KjeH1rsm126o1_400	How many times does the man run finger through hair ?	0	COUNT23941	36191
tumblr_nk6fh44r2U1rauhc6o1_400	How many times does the man wave ?	0	COUNT23942	54505
tumblr_n98xsqBeo91qdc4dto1_500	How many times does the man wave hand ?	0	COUNT23943	81632
tumblr_nmyiskGtCV1tydf9yo1_500	How many times does the man lift eyebrows ?	0	COUNT23944	96600
tumblr_no7smhQT3n1tx8mn0o1_400	How many times does the man jump ?	0	COUNT23945	78179
tumblr_nb959pbLcd1su0w9ao1_250	How many times does the woman turn hand ?	0	COUNT23946	42566
tumblr_nkgh8y9DAu1u2ddo1o1_250	How many times does the kid move tongue ?	0	COUNT23947	40328
tumblr_nh8htmLgR81s44jlxo1_250	How many times does the woman hit with her hip ?	0	COUNT23948	80617
tumblr_n8txv1Z8f81ts65cuo1_400	How many times does the man wave his arms ?	0	COUNT23949	72371
tumblr_m942q2aCkH1rnyxm2o1_r1_400	How many times does the woman talk mouth ?	0	COUNT23950	5296
tumblr_np2qu9MF6e1rkmln7o1_540	How many times does the woman on right drink cup ?	0	COUNT23951	26035
tumblr_np56qg1KmF1tl8nyho1_400	How many times does the man rub his arm ?	0	COUNT23952	24770
tumblr_nbcz1fIGNK1soz0p7o1_400	How many times does the man lift weights ?	0	COUNT23953	78822
tumblr_npvcqxmXtr1ts3b88o1_250	How many times does the woman run a car ?	0	COUNT23954	37968
tumblr_nhyjc4w0a91shwuxao1_400	How many times does the men jump up and down ?	0	COUNT23955	24855
tumblr_nqjxe4fbJh1rra0sbo1_500	How many times does the man in front point at the board ?	0	COUNT23956	100076
tumblr_nqq50l4UPq1u6m3alo1_500	How many times does the man rub eyes ?	0	COUNT23957	88189
tumblr_niur9qFxJ31u4i3qco1_400	How many times does the man shake head ?	0	COUNT23958	78653
tumblr_npb2d8Z9S41u58heeo1_400	How many times does the man blink ?	0	COUNT23959	15229
tumblr_ncenpxATFw1reh152o1_500	How many times does the woman shake ?	0	COUNT23960	57320
tumblr_nbxw8pIL9c1slj978o1_400	How many times does the woman spin ?	0	COUNT23961	20166
tumblr_nkibvwvLQ41unikvho1_400	How many times does the woman blink eyes ?	0	COUNT23962	12960
tumblr_mtizgp48cx1qfuba5o1_400	How many times does the man swing head ?	0	COUNT23963	27050
tumblr_nr4rz3NLPI1us9ieyo1_r1_500	How many times does the man tip head ?	0	COUNT23964	85196
tumblr_ncwch6kMQ71sauitfo1_500	How many times does the girl stomp feet ?	0	COUNT23965	54964
tumblr_ndasqwR0dP1see857o1_400	How many times does the human roll ?	0	COUNT23966	65065
tumblr_nfd2b3be4l1sftykjo1_400	How many times does the boy in front rub lip ?	0	COUNT23967	100593
tumblr_njvmg0KImR1u3tqxgo1_250	How many times does the woman dip body ?	0	COUNT23968	7644
tumblr_nokedtv6OV1tk2ngvo1_540	How many times does the woman point her fingers ?	0	COUNT23969	82432
tumblr_nfnhy4XwYm1skugx2o1_500	How many times does the guy shake his hands ?	0	COUNT23970	44372
tumblr_mz08m0Q6u21sio2dno1_400	How many times does the boy the furthest right raise his hands ?	0	COUNT23971	77520
tumblr_nogzwgui9j1uva9gvo1_250	How many times does the guy back flips ?	0	COUNT23972	40732
tumblr_nkgbjcE8IT1rzoil5o1_540	How many times does the woman shrug shoulders ?	0	COUNT23973	7658
tumblr_np097bttTx1tpl5v7o1_400	How many times does the man puff weed ?	0	COUNT23974	64455
tumblr_naydufryis1tk3gspo1_250	How many times does the solider turn his head ?	0	COUNT23975	39580
tumblr_ndl4u1Szp61qkt7xio1_250	How many times does the woman wave hand ?	0	COUNT23976	26236
tumblr_npno4axlLG1rggrn8o1_400	How many times does the woman apply lipstick ?	0	COUNT23977	25399
tumblr_nqhno1juNB1up9lzwo1_400	How many times does the man rub wrist ?	0	COUNT23978	17044
tumblr_njvsgyxuzi1u2g07zo1_500	How many times does the man shake head ?	0	COUNT23979	93582
tumblr_nkpyp1nOLI1qhgc04o1_250	How many times does the cat jump ?	0	COUNT23980	15910
tumblr_nbtrlyDoND1rymy8wo1_250	How many times does the man sway body ?	0	COUNT23981	23033
